"submission_date","state","new_case","new_death"
"10/24/2021","MP",1,0
"12/17/2021","AR",1111,17
"10/25/2021","PR",24,7
"09/24/2021","KS",1265,62
"12/11/2021","KS",0,0
"11/14/2021","AK",0,0
"10/31/2021","UT",0,0
"10/12/2021","WV",753,19
"10/08/2021","PW",3,0
"09/21/2021","MA",1382,25
"01/29/2022","GA",0,0
"10/14/2021","OK",1180,9
"09/05/2021","PW",0,0
"10/27/2021","TX",4498,218
"12/07/2021","NYC",2560,20
"10/30/2021","AK",0,0
"11/05/2021","PR",144,2
"12/16/2021","PR",1059,1
"01/18/2022","TX",53953,123
"12/18/2021","NYC",0,0
"09/17/2021","PW",0,0
"10/01/2021","AS",0,0
"11/01/2021","HI",64,0
"10/25/2021","HI",85,0
"09/02/2021","FL",18331,379
"01/26/2022","KS",14163,52
"11/06/2021","MA",0,0
"10/27/2021","WV",1019,30
"11/28/2021","GA",700,0
"01/02/2022","MP",10,3
"12/21/2021","TX",11104,53
"01/31/2022","UT",10272,11
"12/23/2021","GA",10012,45
"10/06/2021","AK",851,3
"09/14/2021","AK",676,6
"01/25/2022","NYC",6415,157
"11/20/2021","AK",0,0
"10/30/2021","AR",464,17
"10/15/2021","GA",1905,209
"12/16/2021","AR",805,12
"11/17/2021","GA",1196,126
"11/16/2021","NYC",1407,12
"01/31/2022","AK",4323,0
"09/06/2021","UT",1164,6
"11/22/2021","AK",737,0
"11/25/2021","NYC",3049,19
"11/18/2021","NYC",1644,13
"01/12/2022","FL",55113,148
"09/12/2021","AK",472,0
"12/09/2021","MP",332,0
"12/15/2021","MP",99,0
"02/07/2022","CO",6840,202
"11/08/2021","CO",8193,92
"01/07/2022","AR",8434,20
"11/06/2021","KS",0,0
"01/23/2022","AR",3804,12
"11/08/2021","AR",141,11
"09/23/2021","UT",1598,19
"02/04/2022","CO",3695,8
"11/02/2021","OK",0,0
"09/03/2021","CO",2197,24
"02/10/2022","AK",0,0
"11/30/2021","HI",75,0
"01/13/2022","PR",13210,27
"11/23/2021","FL",1633,20
"12/19/2021","CO",0,0
"02/07/2022","AS",0,0
"10/24/2021","OK",0,0
"12/25/2021","MA",0,0
"01/27/2022","PR",0,0
"10/09/2021","UT",1091,7
"10/15/2021","AS",0,0
"02/11/2022","FL",8909,22
"11/17/2021","AS",0,0
"01/31/2022","PW",332,0
"12/08/2021","MA",5920,12
"10/10/2021","WV",1071,0
"12/12/2021","AS",0,0
"11/08/2021","WV",407,30
"09/22/2021","UT",1724,12
"11/25/2021","MA",0,0
"11/07/2021","AK",0,0
"12/22/2021","PW",0,0
"11/24/2021","NYC",0,0
"12/31/2021","PW",0,0
"10/21/2021","PW",0,0
"10/20/2021","MA",1470,11
"11/11/2021","PR",162,2
"01/29/2022","MP",96,0
"01/28/2022","MA",8149,70
"11/28/2021","AK",0,0
"10/22/2021","AR",622,18
"10/10/2021","AR",467,9
"10/12/2021","AS",0,0
"10/04/2021","AK",729,1
"12/15/2021","TX",4946,91
"02/03/2022","OK",4742,0
"09/20/2021","PR",33,18
"11/25/2021","HI",76,6
"11/11/2021","AK",0,0
"01/11/2022","MA",20965,120
"12/10/2021","AR",1093,21
"09/09/2021","OK",2627,24
"11/29/2021","AR",207,2
"02/01/2022","AK",0,0
"12/08/2021","NYC",3562,16
"10/24/2021","PR",56,0
"12/23/2021","OK",1011,0
"12/20/2021","AS",0,0
"11/19/2021","PW",0,0
"11/10/2021","AR",675,3
"02/13/2022","AS",0,0
"01/04/2022","CO",8278,42
"01/18/2022","NYC",11719,166
"01/17/2022","AR",3600,3
"10/25/2021","AS",0,0
"09/30/2021","AK",1237,10
"01/26/2022","MA",8955,83
"11/21/2021","KS",0,0
"01/18/2022","OK",10001,0
"12/19/2021","AS",0,0
"02/15/2022","MP",181,0
"02/15/2022","CO",2083,16
"02/17/2022","UT",1032,8
"12/29/2021","AK",940,2
"02/14/2022","KS",1997,14
"11/07/2021","NYC",1555,14
"11/15/2021","CO",7470,81
"10/25/2021","UT",3636,21
"11/24/2021","PR",137,0
"01/30/2022","UT",0,0
"11/23/2021","OK",2635,114
"12/23/2021","KS",0,0
"10/17/2021","NYC",832,8
"11/04/2021","AS",0,0
"09/04/2021","OK",2518,25
"11/16/2021","MP",4,0
"11/24/2021","KS",2942,30
"10/07/2021","AK",835,5
"11/12/2021","HI",126,5
"10/11/2021","MP",0,0
"12/03/2021","MA",5765,27
"12/28/2021","PR",8203,3
"10/01/2021","AR",857,27
"12/30/2021","PW",0,0
"12/09/2021","PW",0,0
"09/11/2021","HI",829,12
"09/09/2021","FL",18025,326
"12/26/2021","PR",6620,0
"10/28/2021","WV",951,63
"02/12/2022","FL",5199,20
"01/27/2022","CO",10385,52
"09/05/2021","PR",387,6
"11/11/2021","GA",0,0
"01/31/2022","MP",154,0
"10/20/2021","AK",805,8
"09/10/2021","AS",0,0
"09/25/2021","OK",1613,51
"09/16/2021","NYC",2128,8
"02/16/2022","WV",1279,37
"12/17/2021","MA",7070,46
"10/01/2021","OK",1537,14
"10/30/2021","PR",86,0
"01/16/2022","PR",5469,18
"10/23/2021","PW",0,0
"10/21/2021","NYC",914,14
"12/21/2021","PW",0,0
"11/14/2021","PR",93,0
"02/10/2022","AR",1825,10
"09/24/2021","HI",391,9
"01/01/2022","WV",0,0
"09/08/2021","TX",34425,286
"02/07/2022","HI",810,0
"12/25/2021","OK",0,0
"09/24/2021","MA",1920,14
"12/03/2021","UT",1873,19
"11/02/2021","WV",629,25
"09/28/2021","CO",1272,19
"12/04/2021","OK",0,0
"11/18/2021","PW",0,0
"10/21/2021","MA",1381,21
"09/16/2021","PR",384,3
"12/13/2021","AR",275,17
"10/20/2021","AR",672,9
"11/07/2021","FL",287,31
"02/02/2022","FL",17736,139
"01/30/2022","TX",26235,121
"11/15/2021","OK",2233,4
"12/02/2021","AK",342,2
"01/14/2022","FL",49002,171
"11/09/2021","OK",420,0
"09/06/2021","KS",1145,12
"12/08/2021","AK",432,3
"11/10/2021","KS",2857,79
"09/05/2021","NYC",1500,12
"11/21/2021","AK",0,0
"11/05/2021","AR",557,20
"11/09/2021","AK",374,28
"02/15/2022","AS",0,0
"01/04/2022","AS",0,0
"10/29/2021","WV",902,17
"10/13/2021","AR",694,19
"11/27/2021","AK",0,0
"11/04/2021","MA",1754,23
"09/13/2021","OK",1838,36
"02/15/2022","PR",701,23
"10/07/2021","GA",5753,191
"10/21/2021","AK",1000,1
"11/12/2021","WV",1138,0
"10/21/2021","PR",132,3
"12/16/2021","CO",2099,62
"09/08/2021","FL",12676,342
"12/19/2021","OK",0,0
"10/05/2021","AR",747,23
"01/28/2022","MP",80,0
"11/27/2021","TX",509,0
"10/26/2021","KS",0,0
"09/18/2021","PR",281,1
"10/26/2021","UT",1614,10
"10/16/2021","FL",1523,78
"10/31/2021","AR",221,6
"11/26/2021","PW",0,0
"09/18/2021","KS",820,16
"09/20/2021","KS",822,19
"09/05/2021","AR",1072,19
"01/26/2022","AK",5376,9
"01/23/2022","MA",0,0
"12/10/2021","AK",440,0
"12/25/2021","GA",0,0
"01/23/2022","WV",5256,0
"01/14/2022","OK",14402,0
"01/02/2022","AR",2181,16
"12/20/2021","AK",418,0
"12/12/2021","NYC",9205,15
"10/09/2021","NYC",1298,14
"11/05/2021","TX",3336,141
"12/07/2021","GA",1295,33
"09/07/2021","HI",497,0
"12/29/2021","TX",14286,71
"11/06/2021","AK",0,0
"12/10/2021","TN",2103,33
"10/12/2021","PA",3898,151
"10/20/2021","TN",1895,79
"09/11/2021","NM",592,0
"12/20/2021","SD",366,5
"02/15/2022","RMI",-3,0
"02/06/2022","RMI",0,0
"02/15/2022","NY",1605,43
"10/05/2021","OH",5533,217
"12/09/2021","NY",8238,43
"01/22/2022","NM",0,0
"11/12/2021","RMI",0,0
"10/21/2021","SD",417,9
"12/15/2021","IA",509,0
"11/20/2021","TN",1557,18
"09/28/2021","NM",610,12
"11/07/2021","TN",659,1
"02/16/2022","PA",2578,109
"10/24/2021","IA",0,0
"02/05/2022","NY",4668,48
"01/13/2022","NY",28844,88
"09/18/2021","SD",148,1
"02/10/2022","NY",4188,40
"12/26/2021","RMI",0,0
"02/01/2022","NY",4480,65
"12/23/2021","PA",10548,0
"01/03/2022","IA",5038,0
"11/18/2021","RMI",0,0
"09/20/2021","NY",2163,21
"11/28/2021","PA",4159,32
"10/15/2021","SD",318,7
"01/30/2022","RMI",0,0
"11/03/2021","SD",520,4
"10/03/2021","RMI",0,0
"11/13/2021","RMI",0,0
"01/03/2022","NM",7437,11
"10/18/2021","OH",2810,0
"10/02/2021","SD",121,5
"10/25/2021","PA",2425,4
"09/13/2021","OH",5568,0
"11/06/2021","NY",3851,34
"12/16/2021","OH",10456,0
"11/06/2021","RMI",0,0
"11/25/2021","NM",1009,0
"09/25/2021","SD",127,1
"09/04/2021","SD",453,2
"12/20/2021","OH",8082,0
"12/01/2021","OH",8944,0
"01/23/2022","IA",0,0
"01/17/2022","NM",0,0
"01/26/2022","NY",10134,80
"12/03/2021","OH",9584,264
"12/22/2021","IA",1492,0
"10/06/2021","NY",4271,23
"09/30/2021","PA",4892,77
"01/08/2022","NM",0,0
"10/19/2021","OH",3617,289
"11/14/2021","OH",3628,0
"12/21/2021","NY",8498,41
"01/21/2022","PA",18955,269
"01/13/2022","SD",2584,10
"11/06/2021","PA",4663,43
"09/29/2021","PA",4570,97
"09/18/2021","OH",6716,0
"11/13/2021","IA",0,0
"12/19/2021","SD",0,0
"11/16/2021","NM",1023,12
"09/16/2021","PA",5786,72
"10/23/2021","PA",4573,61
"01/29/2022","IA",0,0
"11/09/2021","IA",1631,97
"11/23/2021","OH",6143,127
"09/26/2021","RMI",0,0
"10/31/2021","PA",3114,41
"01/14/2022","NY",27587,88
"02/04/2022","OH",4004,680
"12/31/2021","SD",0,0
"10/07/2021","TN",2449,61
"01/05/2022","TN",15140,46
"11/13/2021","TN",1188,8
"12/06/2021","NM",3791,12
"11/02/2021","IA",2167,104
"12/14/2021","SD",717,4
"11/23/2021","TN",1495,55
"09/27/2021","NM",662,15
"02/10/2022","TN",6226,49
"11/04/2021","NM",1612,16
"09/19/2021","RMI",0,0
"09/18/2021","TN",6765,57
"01/22/2022","PA",17623,125
"10/10/2021","OH",5399,0
"11/08/2021","PA",3254,17
"09/16/2021","NY",4738,27
"01/16/2022","TN",14913,19
"01/06/2022","NM",3232,36
"11/29/2021","SD",575,8
"12/25/2021","OH",0,0
"12/25/2021","PA",9856,0
"12/14/2021","NM",737,7
"10/08/2021","NY",4337,33
"10/09/2021","TN",2375,16
"12/14/2021","IA",3256,130
"12/02/2021","IA",0,0
"10/25/2021","NY",2355,21
"11/04/2021","RMI",0,0
"10/14/2021","NY",3345,38
"02/11/2022","RMI",0,0
"09/14/2021","PA",3732,83
"11/14/2021","NM",0,0
"10/08/2021","RMI",0,0
"02/14/2022","NY",1648,27
"10/06/2021","NM",832,10
"01/23/2022","NM",0,0
"09/11/2021","NY",3591,20
"11/28/2021","OH",4245,0
"12/05/2021","IA",0,0
"02/08/2022","SD",545,6
"11/24/2021","PA",7569,98
"09/04/2021","RMI",0,0
"11/01/2021","TN",438,0
"11/10/2021","OH",5527,0
"12/04/2021","TN",2261,41
"12/05/2021","SD",0,0
"10/02/2021","TN",3455,54
"12/23/2021","TN",5314,11
"01/27/2022","PA",16695,325
"12/23/2021","NY",16027,56
"01/10/2022","IA",11061,0
"02/06/2022","NY",3506,38
"11/22/2021","PA",5604,7
"11/13/2021","SD",0,0
"02/06/2022","IA",0,0
"02/09/2022","SD",667,9
"01/12/2022","PA",31739,204
"10/02/2021","IA",1109,0
"09/02/2021","SD",535,2
"09/24/2021","RMI",0,0
"02/08/2022","TN",6505,114
"02/01/2022","OH",6498,466
"09/11/2021","RMI",0,0
"12/17/2021","RMI",0,0
"11/17/2021","NM",1523,12
"11/29/2021","PA",5252,25
"12/07/2021","IA",2295,0
"10/12/2021","OH",4456,202
"12/18/2021","TN",2348,42
"12/24/2021","OH",14414,443
"09/12/2021","OH",4463,0
"10/17/2021","NY",3149,31
"10/24/2021","NM",0,0
"12/17/2021","PA",8918,88
"01/08/2022","TN",13295,30
"09/23/2021","TN",4079,63
"01/28/2022","SD",1145,9
"01/09/2022","NM",0,0
"10/17/2021","IA",627,0
"11/26/2021","IA",2540,0
"09/30/2021","NY",3378,30
"12/10/2021","NM",1446,13
"02/11/2022","SD",325,6
"02/15/2022","IA",1637,119
"02/01/2022","NM",1765,19
"10/25/2021","NM",2321,15
"01/24/2022","RMI",0,0
"10/26/2021","PA",3742,79
"09/04/2021","OH",6369,0
"01/27/2022","NY",10913,76
"12/31/2021","PA",23268,66
"11/21/2021","OH",3797,0
"02/01/2022","PA",5685,255
"10/28/2021","TN",1423,28
"09/24/2021","NY",4463,19
"12/16/2021","PA",7358,105
"11/30/2021","RMI",0,0
"09/16/2021","TN",4529,65
"10/27/2021","SD",453,3
"09/01/2021","OH",7102,0
"01/12/2022","NM",6920,28
"01/30/2022","SD",0,0
"01/06/2022","NY",38044,68
"01/06/2022","SD",2183,13
"11/03/2021","TN",1119,42
"12/03/2021","PA",10127,97
"11/15/2021","RMI",0,0
"10/26/2021","SD",718,8
"02/02/2022","NM",2602,15
"10/21/2021","OH",4084,0
"09/22/2021","NY",2969,25
"11/09/2021","PA",4021,77
"10/01/2021","NY",3928,23
"09/24/2021","TN",5565,85
"10/13/2021","NY",3519,25
"02/10/2022","IA",0,0
"11/05/2021","SD",431,7
"12/19/2021","PA",7231,20
"01/07/2022","TN",19514,29
"02/07/2022","OH",2594,0
"11/27/2021","NY",3247,56
"11/09/2021","SD",871,3
"10/20/2021","NY",3537,26
"01/15/2022","NY",24816,94
"01/08/2022","PA",33650,120
"09/25/2021","IA",1123,0
"01/13/2022","IA",0,0
"10/11/2021","IA",890,0
"10/10/2021","TN",1390,2
"11/28/2021","NM",1009,0
"09/01/2021","NM",873,11
"09/26/2021","NM",662,0
"02/01/2022","TN",9664,156
"01/26/2022","SD",1508,14
"01/23/2022","RMI",0,0
"12/08/2021","NM",1441,15
"01/06/2022","TN",17481,37
"02/02/2022","RMI",0,0
"11/17/2021","NY",4924,21
"12/04/2021","OH",7793,0
"12/02/2021","SD",615,6
"12/15/2021","TN",2146,82
"12/30/2021","OH",19774,0
"02/14/2022","SD",283,12
"09/20/2021","SD",150,3
"12/17/2021","NM",2466,61
"11/10/2021","IA",1195,0
"01/07/2022","PA",32053,156
"12/29/2021","PA",17520,304
"11/08/2021","NY",2694,22
"01/08/2022","RMI",0,0
"09/10/2021","TN",5167,11
"10/09/2021","RMI",0,0
"09/12/2021","RMI",0,0
"12/04/2021","IA",0,0
"01/02/2022","OH",37626,0
"10/06/2021","OH",6296,0
"10/08/2021","PA",5583,93
"12/11/2021","TN",1842,16
"10/06/2021","SD",401,6
"10/22/2021","OH",4078,339
"11/27/2021","TN",522,2
"01/20/2022","OH",21664,0
"02/14/2022","TN",1345,62
"10/26/2021","NY",1641,32
"11/17/2021","OH",6382,0
"09/13/2021","IA",1344,0
"11/28/2021","RMI",0,0
"09/03/2021","TN",6552,76
"02/07/2022","RMI",0,0
"09/24/2021","NM",713,14
"10/11/2021","RMI",0,0
"12/20/2021","PA",4255,20
"09/14/2021","OH",7325,111
"10/30/2021","NM",0,0
"01/31/2022","TN",5300,45
"01/26/2022","PA",12748,183
"12/10/2021","OH",7359,360
"09/01/2021","NY",2829,18
"12/10/2021","NY",8092,49
"02/16/2022","NM",1072,18
"12/21/2021","SD",762,11
"10/21/2021","NM",1132,7
"12/08/2021","PA",8723,91
"12/28/2021","RMI",0,0
"12/23/2021","RMI",0,0
"01/31/2022","OH",4160,0
"02/15/2022","TN",5085,0
"10/02/2021","NY",3336,18
"12/07/2021","PA",7912,145
"01/04/2022","NY",22422,48
"01/09/2022","OH",19089,0
"12/27/2021","NY",8369,90
"02/12/2022","PA",4818,69
"10/31/2021","NM",0,0
"11/21/2021","PA",5417,13
"11/11/2021","NY",5301,34
"09/05/2021","NM",624,0
"12/15/2021","RMI",0,0
"12/02/2021","NM",2046,14
"09/02/2021","RMI",0,0
"12/06/2021","SD",492,14
"01/15/2022","OH",50299,0
"09/24/2021","PA",5071,34
"09/07/2021","OH",4876,73
"10/21/2021","RMI",0,0
"10/17/2021","SD",117,4
"12/13/2021","PA",5395,2
"02/16/2022","RMI",0,0
"10/09/2021","OH",3185,0
"01/31/2022","NM",9574,37
"01/27/2022","RMI",0,0
"09/26/2021","TN",1869,34
"01/10/2022","TN",9177,36
"02/06/2022","PA",0,14
"10/30/2021","NY",3143,27
"01/07/2022","IA",11704,0
"01/22/2022","SD",0,0
"01/17/2022","SD",0,0
"01/07/2022","OH",19563,398
"11/06/2021","NM",0,0
"11/01/2021","OH",2461,0
"12/02/2021","NY",8936,43
"12/31/2021","TN",14642,29
"12/11/2021","IA",0,0
"12/22/2021","TN",3608,69
"11/05/2021","PA",5130,72
"01/23/2022","NY",10625,66
"02/03/2022","NM",3150,28
"10/16/2021","TN",1781,31
"01/24/2022","OH",9774,0
"09/17/2021","TN",6323,52
"12/18/2021","SD",0,0
"02/15/2022","SD",433,0
"10/03/2021","OH",3445,0
"02/15/2022","NM",664,27
"11/30/2021","NM",1125,12
"10/04/2021","TN",1169,35
"12/06/2021","TN",947,45
"11/24/2021","NY",5697,25
"12/13/2021","NY",5169,38
"10/28/2021","IA",0,0
"11/15/2021","SD",745,8
"09/21/2021","RMI",0,0
"02/03/2022","OH",5737,0
"10/05/2021","PA",4019,80
"12/20/2021","NY",8146,49
"10/03/2021","PA",6289,31
"09/26/2021","IA",1123,0
"02/15/2022","PA",2481,177
"10/08/2021","TN",2519,51
"11/05/2021","IA",2944,0
"12/27/2021","PA",10506,19
"01/20/2022","NM",5967,24
"11/24/2021","TN",1646,51
"11/17/2021","SD",482,3
"10/22/2021","RMI",0,0
"12/08/2021","SD",627,9
"10/21/2021","PA",4998,94
"02/06/2022","OH",2070,0
"12/29/2021","TN",11452,38
"10/25/2021","OH",2325,0
"10/28/2021","NY",3199,24
"09/06/2021","OH",3944,0
"09/10/2021","SD",615,5
"12/22/2021","NY",11703,45
"09/17/2021","NM",758,13
"09/23/2021","RMI",0,0
"09/16/2021","NM",877,13
"11/11/2021","IA",0,0
"12/12/2021","TN",978,4
"10/23/2021","NY",3464,31
"12/13/2021","IA",3355,0
"01/28/2022","NY",8558,85
"09/17/2021","NY",3873,23
"09/23/2021","SD",585,6
"01/25/2022","NY",8067,91
"02/04/2022","IA",4788,0
"01/02/2022","SD",0,0
"11/27/2021","PA",5143,4
"02/13/2022","NM",0,0
"09/22/2021","NM",714,19
"09/17/2021","IA",2581,0
"09/14/2021","NM",736,12
"09/07/2021","NY",2262,26
"09/05/2021","TN",9060,14
"12/03/2021","IA",4563,0
"10/17/2021","PA",3821,0
"01/30/2022","OH",5224,0
"09/06/2021","IA",1071,0
"01/25/2022","NM",3331,25
"11/15/2021","PA",3437,10
"11/26/2021","NY",4937,0
"01/27/2022","NM",5182,34
"11/13/2021","NM",0,0
"01/14/2022","PA",26610,173
"11/28/2021","IA",0,0
"10/21/2021","NY",3178,40
"10/04/2021","SD",123,5
"12/29/2021","RMI",0,0
"12/09/2021","TN",2527,20
"12/18/2021","OH",10134,0
"12/27/2021","OH",8092,0
"12/24/2021","SD",0,0
"10/09/2021","PA",5610,0
"11/07/2021","IA",0,0
"01/04/2022","TN",9204,50
"01/05/2022","NY",35182,55
"12/19/2021","NM",0,0
"09/20/2021","PA",2569,2
"10/14/2021","NM",876,20
"10/25/2021","IA",2054,0
"02/16/2022","SD",251,16
"09/29/2021","IA",565,81
"10/02/2021","PA",3392,51
"02/13/2022","RMI",0,0
"11/10/2021","TN",1944,29
"01/14/2022","RMI",0,0
"10/25/2021","RMI",0,0
"12/19/2021","NY",10074,39
"09/15/2021","NY",3181,25
"01/17/2022","RMI",0,0
"10/02/2021","RMI",0,0
"09/18/2021","RMI",0,0
"09/04/2021","IA",1068,0
"12/09/2021","OH",8500,0
"02/01/2022","RMI",0,0
"11/30/2021","PA",5766,113
"11/14/2021","PA",4752,42
"09/21/2021","TN",4618,131
"01/29/2022","NY",7932,71
"11/25/2021","PA",5950,146
"12/12/2021","PA",8391,45
"11/08/2021","SD",401,0
"09/30/2021","IA",1761,0
"10/28/2021","RMI",0,0
"10/10/2021","RMI",0,0
"09/25/2021","NY",3798,24
"10/18/2021","NM",627,12
"02/07/2022","PA",11010,47
"02/02/2022","PA",7305,192
"10/19/2021","SD",738,1
"11/20/2021","SD",0,0
"01/27/2022","IA",0,0
"12/14/2021","PA",7441,113
"09/05/2021","OH",5561,0
"02/17/2022","SD",392,8
"12/24/2021","IA",4042,0
"09/06/2021","NM",624,0
"01/11/2022","SD",4110,0
"02/13/2022","PA",2407,0
"01/25/2022","OH",4163,502
"09/02/2021","PA",4816,90
"01/07/2022","NM",4252,14
"11/16/2021","RMI",0,0
"12/15/2021","OH",9748,0
"02/09/2022","RMI",0,0
"12/01/2021","RMI",0,0
"02/04/2022","NY",5127,64
"01/10/2022","OH",18042,0
"10/02/2021","OH",6094,0
"09/05/2021","NY",2869,22
"02/10/2022","NM",1822,32
"12/27/2021","IA",2473,0
"09/26/2021","PA",4247,13
"12/12/2021","IA",0,0
"12/06/2021","OH",4922,0
"12/23/2021","IA",0,0
"12/02/2021","PA",9143,128
"11/05/2021","NY",3882,28
"11/08/2021","NM",3344,11
"10/30/2021","PA",4366,36
"01/07/2022","RMI",0,0
"11/22/2021","RMI",0,0
"01/21/2022","SD",2183,19
"01/20/2022","NY",17157,96
"01/19/2022","NM",5728,28
"01/30/2022","IA",0,0
"01/27/2022","TN",14466,67
"12/08/2021","OH",8707,0
"12/09/2021","SD",384,8
"11/23/2021","RMI",0,0
"10/31/2021","RMI",0,0
"10/15/2021","TN",2058,60
"10/05/2021","TN",3120,81
"01/08/2022","IA",0,0
"11/15/2021","OH",3927,0
"01/21/2022","RMI",0,0
"11/25/2021","OH",0,0
"11/02/2021","OH",3917,236
"10/07/2021","NM",1023,14
"10/24/2021","PA",3414,8
"01/28/2022","NM",5269,26
"12/04/2021","NY",7642,30
"10/19/2021","RMI",0,0
"12/08/2021","TN",2155,26
"09/22/2021","SD",604,1
"10/31/2021","TN",635,8
"09/18/2021","NY",3286,19
"10/18/2021","PA",2902,105
"01/12/2022","OH",20093,0
"12/05/2021","TN",1047,2
"09/28/2021","NY",2721,21
"12/07/2021","SD",1026,4
"09/17/2021","OH",8447,206
"01/03/2022","PA",17390,84
"09/10/2021","NY",4064,27
"11/09/2021","RMI",0,0
"11/06/2021","SD",0,0
"10/05/2021","NM",538,7
"11/27/2021","OH",4222,0
"10/16/2021","RMI",0,0
"02/06/2022","NM",0,0
"11/30/2021","OH",6745,104
"02/14/2022","IA",2082,0
"02/14/2022","RMI",0,0
"10/16/2021","OH",3709,0
"12/28/2021","IA",2562,59
"02/11/2022","NY",3244,56
"10/27/2021","PA",4178,142
"12/18/2021","PA",8873,195
"09/25/2021","OH",5379,0
"09/13/2021","SD",178,2
"11/18/2021","PA",6637,96
"02/14/2022","NM",3107,26
"09/17/2021","PA",5198,44
"10/01/2021","TN",3303,56
"02/12/2022","NM",0,0
"10/14/2021","RMI",0,0
"11/19/2021","PA",7604,96
"11/12/2021","SD",521,4
"01/22/2022","RMI",0,0
"09/28/2021","IA",2454,0
"09/30/2021","OH",6530,0
"01/16/2022","PA",33266,8
"01/10/2022","NY",22513,56
"11/02/2021","NM",674,12
"02/17/2022","RMI",0,0
"01/15/2022","SD",0,0
"09/04/2021","TN",4789,42
"12/21/2021","TN",2871,91
"02/05/2022","SD",0,0
"02/07/2022","IA",3453,0
"12/21/2021","NM",710,48
"11/02/2021","NY",2295,14
"09/27/2021","SD",129,2
"12/21/2021","IA",2112,119
"01/24/2022","NY",7227,82
"10/15/2021","PA",5725,82
"01/16/2022","RMI",0,0
"10/03/2021","SD",121,5
"02/09/2022","PA",5422,116
"12/12/2021","RMI",0,0
"01/13/2022","TN",17011,67
"10/23/2021","TN",1338,17
"01/02/2022","PA",17611,1
"11/25/2021","IA",0,0
"09/30/2021","NM",1007,13
"09/07/2021","SD",307,0
"12/28/2021","NM",798,22
"01/04/2022","IA",4642,161
"12/06/2021","RMI",0,0
"01/04/2022","SD",3047,4
"12/08/2021","RMI",0,0
"09/27/2021","RMI",0,0
"09/08/2021","TN",5340,83
"11/07/2021","PA",3672,0
"02/16/2022","NY",2230,22
"12/30/2021","RMI",0,0
"01/05/2022","RMI",3,0
"01/22/2022","NY",14221,89
"10/20/2021","OH",4574,0
"09/14/2021","TN",5604,127
"01/19/2022","PA",18207,112
"12/05/2021","OH",5334,0
"11/12/2021","TN",1197,12
"09/03/2021","PA",3438,27
"10/06/2021","RMI",0,0
"02/04/2022","SD",569,10
"12/04/2021","NM",0,0
"09/19/2021","NY",3520,25
"01/16/2022","NM",0,0
"10/11/2021","NM",606,0
"09/26/2021","SD",127,1
"11/29/2021","NY",3994,35
"02/09/2022","NY",4034,43
"01/04/2022","RMI",0,0
"12/01/2021","PA",7606,100
"10/09/2021","NY",3539,28
"01/12/2022","TN",16940,46
"12/03/2021","RMI",0,0
"12/16/2021","NY",9958,40
"01/16/2022","NY",22716,66
"11/24/2021","OH",6751,0
"10/19/2021","NY",1850,25
"10/22/2021","TN",1695,54
"09/15/2021","NM",686,18
"11/03/2021","NY",3230,35
"09/05/2021","RMI",0,0
"12/02/2021","OH",9131,0
"11/07/2021","RMI",0,0
"01/18/2022","NM",21253,32
"09/08/2021","OH",6823,0
"01/28/2022","TN",17845,73
"10/30/2021","TN",1124,18
"09/11/2021","TN",15071,59
"12/21/2021","OH",12502,249
"01/29/2022","OH",8609,0
"11/11/2021","SD",0,0
"09/09/2021","OH",7897,0
"12/15/2021","NM",1349,25
"02/10/2022","OH",4176,0
"01/08/2022","SD",0,0
"02/11/2022","NM",1124,29
"09/20/2021","OH",4899,0
"11/16/2021","OH",5639,170
"11/25/2021","SD",0,0
"12/02/2021","TN",2429,100
"09/08/2021","NM",541,15
"11/20/2021","NY",5556,18
"02/07/2022","NM",4667,20
"11/20/2021","RMI",0,0
"10/26/2021","OH",3807,209
"09/29/2021","NY",3826,30
"01/10/2022","SD",1683,6
"09/01/2021","SD",578,0
"09/30/2021","RMI",0,0
"10/29/2021","SD",396,1
"02/02/2022","TN",12299,74
"09/25/2021","PA",4966,64
"09/13/2021","PA",3150,2
"01/13/2022","NM",5521,36
"09/11/2021","PA",5131,31
